project,stage,subject,record,file,matrix,matrix_path,band,component,component_1based,component_relative,edge_group,eigenvalue,eigen_score_abs_diff,eigen_score_logit,eigengap,weighted_contra,weighted_ipsi,locality,gof,gof_coef,final_score_method,final_score,rank_within_file,rank_within_matrix
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",0,1,0,first5,0.06731709710824363,0.433,2.629,0.1346635314282436,1.6364268173000474,0.40313532948797653,0.5714285714285714,,0.0,final_score_2,8.426013960423266,2,1
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",0,1,0,first5,0.07247237199588641,0.428,2.549,0.15443440126400154,1.5352287273943468,0.338594998555494,0.5714285714285714,,0.0,final_score_2,7.505734778843941,3,1
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",0,1,0,first5,0.09254235187034832,0.407,2.283,0.1394249419817305,1.489884778795834,0.35816086645677264,0.5714285714285714,,0.0,final_score_2,6.629995755604101,4,1
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",55,56,-1,last5,0.8867087131395703,0.387,2.058,0.013321264942004918,0.4878719856130359,0.4464880446301023,0.5,,0.0,final_score_2,2.8843694133605675,5,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",54,55,-2,last5,0.8613566156095741,0.361,1.827,0.018691581416562686,0.4321624587756928,0.46039866492635523,0.5535714285714286,,0.0,final_score_2,2.5334231794878006,6,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",54,55,-2,last5,0.8775237306608505,0.378,1.969,0.02249248348196553,0.43387554041902454,0.37666529577523417,0.5,,0.0,final_score_2,2.393932359699743,7,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",1,2,1,first5,0.22690677325988795,0.273,1.226,0.01699170931634153,0.6981825945696911,0.3691654815115959,0.6071428571428572,,0.0,final_score_2,2.1030569056215933,8,3
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",1,2,1,first5,0.23196729385207882,0.268,1.197,0.05168829607199399,0.5407962467739273,0.32138429231015125,0.625,,0.0,final_score_2,1.6770489210859183,9,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",55,56,-1,last5,0.8930877576372015,0.393,2.123,0.015564026976350953,0.20587944113970458,0.2660750301378249,0.6428571428571428,,0.0,final_score_2,1.646076062715035,10,3
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",53,54,-3,last5,0.8426650341930114,0.343,1.678,0.011135974992998676,0.22177933834729216,0.4152281265726548,0.5,,0.0,final_score_2,1.6033477892035064,11,4
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",55,56,-1,last5,0.8249705423269255,0.325,1.55,0.001315425911165069,0.22585232181136278,0.373085093526483,0.5892857142857143,,0.0,final_score_2,1.4754181508188542,12,3
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",54,55,-2,last5,0.8236551164157604,0.324,1.541,0.0126109095327821,0.3715474757948263,0.279882174438509,0.4642857142857143,,0.0,final_score_2,1.4699277404068698,13,4
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",1,2,1,first5,0.20198062853648724,0.298,1.374,0.0601966317406919,0.40566460620745637,0.2177746352239631,0.6071428571428572,,0.0,final_score_2,1.3766874392037385,14,3
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",2,3,2,first5,0.26217726027717914,0.238,1.035,0.07029518008794311,0.3484371340392123,0.5395690801733422,0.4821428571428571,,0.0,final_score_2,1.3622173898558836,15,4
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",2,3,2,first5,0.2517051549574245,0.248,1.09,0.09241994923731611,0.379158884606173,0.40289960194131835,0.5357142857142857,,0.0,final_score_2,1.3091100451600328,16,4
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",51,52,-5,last5,0.8511233678531412,0.351,1.743,0.0030670820554957734,0.2010625023297749,0.23276512224977766,0.5357142857142857,,0.0,final_score_2,1.1612480940933172,17,5
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",53,54,-3,last5,0.8110442068829783,0.311,1.457,0.015422129342069102,0.25588933975201855,0.2192048762676137,0.5178571428571428,,0.0,final_score_2,1.0506793425527028,18,5
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",53,54,-3,last5,0.855031247178885,0.355,1.775,0.0023199101033029024,0.19839752957674406,0.20301506267282082,0.4642857142857143,,0.0,final_score_2,1.0433143357486458,19,5
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",1,2,1,first5,0.2215877210707261,0.278,1.256,0.030117433886698408,0.3695180016118394,0.1650203834724846,0.5,,0.0,final_score_2,1.0070703174988664,20,6
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",51,52,-5,last5,0.8460750820341445,0.346,1.704,0.006961300449805252,0.15820383232941362,0.18889612961903296,0.6071428571428572,,0.0,final_score_2,0.9505580386502459,21,7
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",2,3,2,first5,0.24389848257622948,0.256,1.131,0.07849487944372957,0.19405860722702328,0.3601390615847425,0.4642857142857143,,0.0,final_score_2,0.9178107178739426,22,5
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",52,53,-4,last5,0.8527113370755821,0.353,1.756,0.006636255041437611,0.1502048268869598,0.18482468300675675,0.4821428571428571,,0.0,final_score_2,0.8719621608569535,23,8
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",55,56,-1,last5,0.871095749476839,0.371,1.911,0.009739133867264882,0.1506178606244766,0.13659697488978179,0.4821428571428571,,0.0,final_score_2,0.8135001197396976,24,6
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",51,52,-5,last5,0.8230556938714513,0.323,1.537,0.008574878819339382,0.17243812614596982,0.17999221928888925,0.4642857142857143,,0.0,final_score_2,0.7931822527953041,25,7
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",54,55,-2,last5,0.8733874481975654,0.373,1.931,0.011008694718912637,0.14278309229189282,0.13097046246533245,0.5,,0.0,final_score_2,0.792927171354303,26,6
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",52,53,-4,last5,0.8315290592000127,0.332,1.597,0.008473365328561466,0.198181530547052,0.10900752540523419,0.5892857142857143,,0.0,final_score_2,0.7796732516011838,27,8
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",53,54,-3,last5,0.8623787534786528,0.362,1.835,0.0054535659980173845,0.12735666669839893,0.1519114573060308,0.4821428571428571,,0.0,final_score_2,0.759534493330262,28,7
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",51,52,-5,last5,0.7925526523192675,0.293,1.34,0.009847515700432963,0.1757941342623977,0.16938818755829138,0.4464285714285714,,0.0,final_score_2,0.6690373073288857,29,6
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",3,4,3,first5,0.33247244036512225,0.168,0.697,0.02702470920429878,0.17765067141663177,0.3914131020148157,0.5,,0.0,final_score_2,0.5949561751225784,30,8
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",2,3,2,first5,0.2836555899240728,0.216,0.926,0.10170789334005703,0.1569096252001172,0.2419157760971397,0.4821428571428571,,0.0,final_score_2,0.5473736195161532,31,7
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",3,4,3,first5,0.38536348326412984,0.115,0.467,0.021323506178352714,0.11919953407519739,0.5919143555382325,0.5892857142857143,,0.0,final_score_2,0.5277861891786249,32,8
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",52,53,-4,last5,0.8569251874806354,0.357,1.79,0.005801819627494154,0.1305826895388247,0.04949949660882429,0.5178571428571428,,0.0,final_score_2,0.4892768682565142,33,9
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",52,53,-4,last5,0.7956220775409092,0.296,1.359,0.003069425221641664,0.08919353736167718,0.08046060488462779,0.4821428571428571,,0.0,final_score_2,0.3417228264813654,34,9
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",4,5,4,first5,0.359497149569421,0.141,0.578,0.027545034870015916,0.17671701936301315,0.16846136721399319,0.4642857142857143,,0.0,final_score_2,0.29214419303935346,35,10
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",4,5,4,first5,0.3265796689563091,0.173,0.724,0.034182923169397306,0.055586547762672696,0.12141735981971044,0.4821428571428571,,0.0,final_score_2,0.189937835972153,36,9
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",4,5,4,first5,0.40668698944248255,0.093,0.378,0.008653569690921181,0.17067474664510335,0.13054563236773223,0.4464285714285714,,0.0,final_score_2,0.16469224222526785,37,10
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",3,4,3,first5,0.32239336201995905,0.178,0.743,0.004186306936350026,0.07135819952652149,0.07797245980656906,0.4821428571428571,,0.0,final_score_2,0.1644477219716493,38,10
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",3,4,3,first5,0.3441251041947406,0.156,0.645,0.009172606763958258,0.030110673359472977,0.08212639160388516,0.5535714285714286,,0.0,final_score_2,0.11246755179319361,39,9
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",4,5,4,first5,0.3532977109586989,0.147,0.605,0.020407735205132504,0.0394021478378354,0.08297710699488782,0.4821428571428571,,0.0,final_score_2,0.10973704073973566,40,10
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",0,1,0,first5,0.05876386170462866,0.441,2.774,0.16282385936609745,1.67525927619561,0.4101935549036634,0.5714285714285714,,0.0,final_score_3,7.108842205421505,1,1
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",0,1,0,first5,0.06731709710824363,0.433,2.629,0.1346635314282436,1.6364268173000474,0.40313532948797653,0.5714285714285714,,0.0,final_score_3,6.728110407162748,2,1
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",0,1,0,first5,0.07247237199588641,0.428,2.549,0.15443440126400154,1.5352287273943468,0.338594998555494,0.5714285714285714,,0.0,final_score_3,6.2436632756621915,3,1
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",0,1,0,first5,0.09254235187034832,0.407,2.283,0.1394249419817305,1.489884778795834,0.35816086645677264,0.5714285714285714,,0.0,final_score_3,5.927163367511341,4,1
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",1,2,1,first5,0.22690677325988795,0.273,1.226,0.01699170931634153,0.6981825945696911,0.3691654815115959,0.6071428571428572,,0.0,final_score_3,2.6838075730960083,5,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",55,56,-1,last5,0.8867087131395703,0.387,2.058,0.013321264942004918,0.4878719856130359,0.4464880446301023,0.5,,0.0,final_score_3,2.5152336436247045,6,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",54,55,-2,last5,0.8613566156095741,0.361,1.827,0.018691581416562686,0.4321624587756928,0.46039866492635523,0.5535714285714286,,0.0,final_score_3,2.42525092343523,7,3
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 15]_robust_concat_01_calib_MI.hdf","[8, 15]",1,2,1,first5,0.23196729385207882,0.268,1.197,0.05168829607199399,0.5407962467739273,0.32138429231015125,0.625,,0.0,final_score_3,2.229634233610543,8,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",54,55,-2,last5,0.8775237306608505,0.378,1.969,0.02249248348196553,0.43387554041902454,0.37666529577523417,0.5,,0.0,final_score_3,2.1763126437418343,9,2
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",2,3,2,first5,0.26217726027717914,0.238,1.035,0.07029518008794311,0.3484371340392123,0.5395690801733422,0.4821428571428571,,0.0,final_score_3,2.0307186791909824,10,3
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[9, 13]_robust_concat_01_calib_MI.hdf","[9, 13]",2,3,2,first5,0.2517051549574245,0.248,1.09,0.09241994923731611,0.379158884606173,0.40289960194131835,0.5357142857142857,,0.0,final_score_3,1.9068335856952312,11,3
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[10, 14]_robust_concat_01_calib_MI.hdf","[10, 14]",1,2,1,first5,0.20198062853648724,0.298,1.374,0.0601966317406919,0.40566460620745637,0.2177746352239631,0.6071428571428572,,0.0,final_score_3,1.6710163854108504,12,4
pr_Agency_EBCI,test,05_15 Arina,01_calib_MI,test/05_15 Arina/01_calib_MI,"MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_15 Arina\MATRIX_[8, 12]_robust_concat_01_calib_MI.hdf","[8, 12]",53,54,-3,last5,0.8426650341930114,0.343,1.678,0.011135974992998676,0.22177933834729216,0.4152281265726548,0.5,,0.0,final_score_3,1.6255907117355326,13,4
